,0,1,2,3,4,5,6,7,8,9
3506,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3317,0.7105263157894737,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
483,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3312,0.23684210526315788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1030,0.23684210526315788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3719,0.2631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
721,0.2631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
177,0.2894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5222,0.3157894736842105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
170,0.3421052631578947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4730,0.47368421052631576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5099,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
514,0.7105263157894737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1347,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5597,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1878,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1791,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2851,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1079,0.21052631578947367,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3765,0.23684210526315788,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2335,0.05263157894736842,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
474,0.05263157894736842,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1554,0.3157894736842105,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
241,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1183,0.07894736842105263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5051,0.07894736842105263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1363,0.07894736842105263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5301,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2667,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
713,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1973,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
762,0.02631578947368421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4984,0.05263157894736842,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3409,0.05263157894736842,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2605,0.05263157894736842,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3010,0.05263157894736842,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2549,0.05263157894736842,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3841,0.07894736842105263,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4411,0.10526315789473684,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5309,0.02631578947368421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2969,0.21052631578947367,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
996,0.02631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2861,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
70,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3832,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4221,0.5263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1072,0.5263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5630,0.5263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4057,0.5526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1426,0.631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4743,0.7368421052631579,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
587,0.7894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
364,0.05263157894736842,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5087,0.18421052631578946,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4575,0.15789473684210525,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1889,0.13157894736842105,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3618,0.10526315789473684,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3231,0.10526315789473684,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1567,0.05263157894736842,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2277,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4380,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4390,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4485,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1111,0.02631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
382,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2145,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2950,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4652,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
507,0.8684210526315789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,0.6842105263157894,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1023,0.6842105263157894,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1538,0.763157894736842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3814,0.763157894736842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2517,0.8157894736842105,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1343,0.7368421052631579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1950,0.8684210526315789,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2675,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2034,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1256,0.8684210526315789,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
704,0.3157894736842105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
716,0.02631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1107,0.05263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4589,0.05263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
973,0.07894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4610,0.07894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2444,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2057,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
769,0.10526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2825,0.18421052631578946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
872,0.2631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
945,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
818,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3577,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1816,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5766,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4148,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
779,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1437,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1932,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1193,0.02631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3519,0.02631578947368421,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
974,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
153,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2831,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2965,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1613,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5478,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1105,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4338,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1643,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1101,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
939,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3216,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3568,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
629,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4652,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4519,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
541,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4835,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,0.07894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
996,0.23684210526315788,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5188,0.3157894736842105,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4409,0.3157894736842105,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2013,0.3684210526315789,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4060,0.3684210526315789,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2108,0.42105263157894735,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3129,0.4473684210526315,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2262,0.5263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1514,0.5789473684210527,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3317,0.7105263157894737,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
39,0.15789473684210525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1051,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3453,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2497,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4625,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3375,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
788,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
77,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3461,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2909,0.18421052631578946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
561,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3465,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4957,0.23684210526315788,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2262,0.5263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1930,0.2631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1514,0.5789473684210527,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3018,0.2894736842105263,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5490,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4187,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3317,0.7105263157894737,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3506,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1024,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
816,0.05263157894736842,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
4721,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
678,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3481,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
476,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,0.3684210526315789,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
371,0.39473684210526316,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5511,0.4473684210526315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,0.5526315789473684,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
326,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
396,0.02631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
384,0.02631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1762,0.02631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3667,0.02631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1490,0.02631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1733,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3803,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2673,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1639,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3904,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
252,0.15789473684210525,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,0.2894736842105263,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4721,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
678,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3481,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
476,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,0.3684210526315789,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
371,0.39473684210526316,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5511,0.4473684210526315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,0.5526315789473684,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,0.5526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,0.5789473684210527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5599,0.6052631578947368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4743,0.7368421052631579,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1330,0.631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,0.7105263157894737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
587,0.7894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
578,0.7105263157894737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2085,0.763157894736842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2112,0.9210526315789473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,0.07894736842105263,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2686,0.2894736842105263,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3481,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
678,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4721,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
476,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,0.3684210526315789,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
371,0.39473684210526316,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5511,0.4473684210526315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,0.5526315789473684,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
551,0.15789473684210525,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1743,0.15789473684210525,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1005,0.18421052631578946,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3596,0.18421052631578946,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
94,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4046,0.23684210526315788,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5516,0.23684210526315788,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4873,0.23684210526315788,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5464,0.2631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2671,0.2894736842105263,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24,0.3684210526315789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1597,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,0.5263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,0.5526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,0.5789473684210527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5599,0.6052631578947368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,0.631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,0.7105263157894737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2085,0.763157894736842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2112,0.9210526315789473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,0.2894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,0.631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1119,0.6578947368421052,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2461,0.7368421052631579,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1563,0.7368421052631579,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3814,0.763157894736842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1538,0.763157894736842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2517,0.8157894736842105,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2034,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2675,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1950,0.8684210526315789,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
617,0.07894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1677,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
520,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1368,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2011,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1525,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2282,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2827,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1546,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1175,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
479,0.15789473684210525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1162,0.02631578947368421,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
974,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2831,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1105,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1643,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1613,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2965,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4338,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5478,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
153,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1235,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5046,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
939,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2145,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4725,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2624,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
927,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3873,0.07894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
530,0.07894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3403,0.07894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3775,0.07894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4433,0.07894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5197,0.10526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
731,0.10526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4497,0.10526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2582,0.10526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5049,0.13157894736842105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,0.02631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3421,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5732,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4012,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
